Book,#,Name,Ingredient,Idx,Category,Type,Page,Stock,,
Welcome Home,2917,Popeye Doyle,Massenez kirsch,,Eau-de-vie (Cherry),,,,,
Welcome Home,2918,Popeye Doyle,Cherry Heering,,Liqueur (Cherry),,,,,
Welcome Home,2919,Popeye Doyle,1 brandied cherry,,Fruit (Cherry),,,3,,
Welcome Home,2920,,,,,,,,,
Welcome Home,2921,Prototype,Barsol Acholado pisco,,Brandy (Pisco),,,,,
Welcome Home,2922,Prototype,Cocchi vermouth di Torino,,Vermouth (Sweet),,,3,,
Welcome Home,2923,Prototype,Campari,,Amaro (Aperitivo) (Campari),,,3,,
Welcome Home,2924,Prototype,Giffard rhubarb liqueur,,Liqueur (Rhubarb),,,,,
Welcome Home,2925,Prototype,Wray & Nephew (overproof),,Rum (Jamaican) (Unaged) (Overproof),,,,,
Welcome Home,2926,Prototype,1 grapefruit twist and 1 rhubarb ribbon on a skewer,,Citrus (Grapefruit) and Rhubarb,,,3,,
Welcome Home,2927,,,,,,,,,
Welcome Home,2928,Raspberry Diva,Dorothy Parker gin,,Gin (Contemporary),,,3,,
Welcome Home,2929,Raspberry Diva,Dolin dry vermouth,,Vermouth (Dry),,,3,,
Welcome Home,2930,Raspberry Diva,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,
Welcome Home,2931,Raspberry Diva,St-Germain elderflower liqueur,,Liqueur (Elderflower),,,3,,
Welcome Home,2932,Raspberry Diva,Clear Creek framboise eau-de-vie,,Eau-de-vie (Raspberry),,,,4,
Welcome Home,2933,Raspberry Diva,1 lemon twist and 1 raspberry,,Citrus (Lemon) and Fruit (Raspberry),,,3,,
Welcome Home,2934,,,,,,,,,
Welcome Home,2935,Reef Break,Suntory Haku vodka,,Vodka,,,2,,2
Welcome Home,2936,Reef Break,Lustau Jarana fino sherry,,Sherry (Fino),,,,3,2
Welcome Home,2937,Reef Break,El Dorado 3 Year,,Rum (Demerara),,,3,,2
Welcome Home,2938,Reef Break,Giffard Crème de Fruits de la Passion,,Liqueur (Passion fruit),,,,3,2
Welcome Home,2939,Reef Break,Cinnamon Syrup ,,Syrup (Cinnamon),,,3,,2
Welcome Home,2940,Reef Break,1 grapefruit twist,,Citrus (Grapefruit),,,3,,2
Welcome Home,2941,,,,,,,,,
Welcome Home,2942,Return of the Mac,Noilly Prat Ambré vermouth,,Vermouth (Ambré),,,,,
Welcome Home,2943,Return of the Mac,Macvin du Jura,,Wine (Mistelle),,,,,
Welcome Home,2944,Return of the Mac,Reisetbauer carrot eau-de-vie,,Eau-de-vie (Carrot),,,,,
Welcome Home,2945,Return of the Mac,Connemara Irish whisky,,Whiskey (Irish),,,2,,
Welcome Home,2946,Return of the Mac,Orgeat Works Macadamia Nut Syrup,,Syrup (Orgeat) (Macadamia),,,,,
Welcome Home,2947,Return of the Mac,Angostura bitters,,Bitters (Aromatic),,,3,,
Welcome Home,2948,Return of the Mac,Miracle Mile pecan bitters,,Bitters (Pecan),,,,,
Welcome Home,2949,,,,,,,,,
Welcome Home,2950,Rhapsody in Blue,Rittenhouse rye,,Whiskey (Rye),,,3,,3
Welcome Home,2951,Rhapsody in Blue,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,3
Welcome Home,2952,Rhapsody in Blue,Cappelletti Pasubio vino amaro,,Amaro (Pasubio),,,,3,3
Welcome Home,2953,Rhapsody in Blue,Bitter Truth celery bitters,,Bitters (Celery),,,,,3
Welcome Home,2954,Rhapsody in Blue,1 blueberry,,Fruit (Blueberry),,,,,3
Welcome Home,2955,,,,,,,,,
Welcome Home,2956,River Child,Kamoizumi 2-year Red Maple sake,,Sake (Aged),,,,,
Welcome Home,2957,River Child,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,
Welcome Home,2958,River Child,Chareau aloe liqueur,,Liqueur (Aloe),,,,,
Welcome Home,2959,River Child,Anchor Genevieve gin,,Gin (Genever),,,,,
Welcome Home,2960,River Child,1 cucumber slice,,Cucumber,,,,,
Welcome Home,2961,,,,,,,,,
Welcome Home,2962,Ruby Soho,Paul Beau VS cognac,,Brandy (Grape),,,3,,
Welcome Home,2963,Ruby Soho,Strawberry-Infused Sombra Mezcal ,,Agave (Mezcal) (Infusion : Cacao Nib),Infusion,,,,
Welcome Home,2964,Ruby Soho,Cocchi vermouth di Torino,,Vermouth (Sweet),,,3,,
Welcome Home,2965,Ruby Soho,Gran Classico Bitter,,Amaro (Aperitivo) (Gran Classico Bitter),,,3,,
Welcome Home,2966,Ruby Soho,Bittermens Xocolatl mole bitters,,Bitters (Mole),,,3,,
Welcome Home,2967,Ruby Soho,1 orange twist,,Citrus (Orange),,,3,,
Welcome Home,2968,,,,,,,,,
Welcome Home,2969,San Patricia’s Battalion,Redbreast 12-year Irish whiskey,,Whiskey (Irish),,,2,,3
Welcome Home,2970,San Patricia’s Battalion,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,3
Welcome Home,2971,San Patricia’s Battalion,Del Maguey Chichicapa mezcal,,Agave (Mezcal),,,3,,3
Welcome Home,2972,San Patricia’s Battalion,St-Germain elderflower liqueur,,Liqueur (Elderflower),,,3,,3
Welcome Home,2973,San Patricia’s Battalion,Bittermen’s Citron Sauvage,,Amaro (Citron Sauvage),,,,,3
Welcome Home,2974,San Patricia’s Battalion,1 grapefruit twist,,Citrus (Grapefruit),,,3,,3
Welcome Home,2975,,,,,,,,,
Welcome Home,2976,Satisfied Hare,Delord Napoléon Armagnac,,Brandy (Grape),,,3,,
Welcome Home,2977,Satisfied Hare,Banana-Infused Dolin Blanc Vermouth ,,Vermouth (Blanc) (Infusion : Banana),Infusion,,,,
Welcome Home,2978,Satisfied Hare,Dolin dry vermouth,,Vermouth (Dry),,,3,,
Welcome Home,2979,Satisfied Hare,Cinnamon Syrup ,,Syrup (Cinnamon),,,3,,
Welcome Home,2980,Satisfied Hare,absinthe,,Absinthe,,,3,,
Welcome Home,2981,Satisfied Hare,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,2982,,,,,,,,,
Welcome Home,2983,Science of Being,Del Maguey Tobala mezcal,,Agave (Mezcal),,,3,,2
Welcome Home,2984,Science of Being,Lillet rosé,,Apéritif (Lillet Rosé),,,,2,2
Welcome Home,2985,Science of Being,Cinnamon Syrup ,,Syrup (Cinnamon),,,3,,2
Welcome Home,2986,Science of Being,Peychaud’s bitters,,Bitters (Peychaud's),,,3,,2
Welcome Home,2987,,,,,,,,,
Welcome Home,2988,Shadows and Whispers,Mic drop bourbon,,Whiskey (Bourbon),,,2,,3
Welcome Home,2989,Shadows and Whispers,Copper & Kings Floodwall apple brandy,,Brandy (Apple),,,3,,3
Welcome Home,2990,Shadows and Whispers,Henriques & Henriques 5-year vino generoso doce madeira,,Wine (Madeira),,,,3,3
Welcome Home,2991,Shadows and Whispers,Grand Marnier Cuvée Centenaire,,Liqueur (Orange),,,3,,3
Welcome Home,2992,Shadows and Whispers,Angostura bitters,,Bitters (Aromatic),,,3,,3
Welcome Home,2993,,,,,,,,,
Welcome Home,2994,Shotgun Willie,Siete Leguas Reposado tequila,,Agave (Tequila) (Reposado),,,,,
Welcome Home,2995,Shotgun Willie,St. George green chile vodka,,Vodka (Green chile),,,,,
Welcome Home,2996,Shotgun Willie,Alvear Festival pale cream sherry,,Sherry (Pale Cream),,,,,
Welcome Home,2997,Shotgun Willie,Jalapeño-Infused Siembra Valles Blanco Tequila ,,Agave (Tequila) (Blanco) (Infusion : Jalapeño),Infusion,,,,
Welcome Home,2998,Shotgun Willie,Grand Marnier,,Liqueur (Orange),,,3,,
Welcome Home,2999,Shotgun Willie,kümmel liqueur,,Liqueur (Kummel),,,,,
Welcome Home,3000,Shotgun Willie,1 pickled carrot or 1 pickled radish slice,,Pickle (Carrot and Radish),,,,,
Welcome Home,3001,,,,,,,,,
Welcome Home,3002,Sister Midnight,Appleton Estate Signature Blend Jamaica rum,,Rum (Jamaican),,,3,,
Welcome Home,3003,Sister Midnight,Smith & Cross Jamaica rum,,Rum (Jamaican) (Overproof),,,3,,
Welcome Home,3004,Sister Midnight,yellow Chartreuse,,Chartreuse (Yellow),,,,,
Welcome Home,3005,Sister Midnight,St. George spiced pear liqueur,,Liqueur (Pear),,,,,
Welcome Home,3006,,,,,,,,,
Welcome Home,3007,Sky Ladder,Lustau Papirusa,,Sherry (Manzanilla),,,,,
Welcome Home,3008,Sky Ladder,Dolin dry vermouth,,Vermouth (Dry),,,3,,
Welcome Home,3009,Sky Ladder,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,
Welcome Home,3010,Sky Ladder,Kalani Ron de Coco coconut liqueur,,Liqueur (Coconut),,,,,
Welcome Home,3011,Sky Ladder,simple syrup ,,Syrup (Simple),,,3,,
Welcome Home,3012,Sky Ladder,bottled yuzu juice,,Juice (Yuzu),,,,,
Welcome Home,3013,Sky Ladder,1 grapefruit twist,,Citrus (Grapefruit),,,3,,
Welcome Home,3014,,,,,,,,,
Welcome Home,3015,Spindrift,Bimini gin,,Gin (Contemporary),,,3,,
Welcome Home,3016,Spindrift,Clear Creek Mirabelle plum eau-de-vie,,Eau-de-vie (Plum),,,,,
Welcome Home,3017,Spindrift,Luxardo Bitter Bianco,,Amaro (Aperitivo) (Bitter Bianco),,,,,
Welcome Home,3018,Spindrift,Dolin dry vermouth,,Vermouth (Dry),,,3,,
Welcome Home,3019,Spindrift,Giffard crème de pamplemousse rose,,Liqueur (Grapefruit),,,,,
Welcome Home,3020,Spindrift,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3021,,,,,,,,,
Welcome Home,3022,Spyglass,Plymouth gin,,Gin (Plymouth),,,3,,3
Welcome Home,3023,Spyglass,Krogstad aquavit,,Aquavit,,,,,3
Welcome Home,3024,Spyglass,Dolin dry vermouth,,Vermouth (Dry),,,3,,3
Welcome Home,3025,Spyglass,Don Ciccio & Figli Finocchietto fennel liqueur,,Liqueur (Fennel),,,,,3
Welcome Home,3026,Spyglass,Marie Brizard white crème de cacao,,Liqueur (Cacao),,,,,3
Welcome Home,3027,Spyglass,1 lemon twist,,Citrus (Lemon),,,3,,3
Welcome Home,3028,,,,,,,,,
Welcome Home,3029,St George and the Dragon,Redbreast 12-year Irish whiskey,,Whiskey (Irish),,,2,3,2
Welcome Home,3030,St George and the Dragon,Punt e Mes,,Vermouth (Sweet),,,3,,2
Welcome Home,3031,St George and the Dragon,Laphroaig 10-year single malt scotch,,Whisky (Scotch) (Islay),,,3,,2
Welcome Home,3032,St George and the Dragon,Bénédictine,,Liqueur (Bénédictine),,,3,,2
Welcome Home,3033,St George and the Dragon,absinthe,,Absinthe,,,3,,2
Welcome Home,3034,St George and the Dragon,1 lemon twist,,Citrus (Lemon),,,3,,2
Welcome Home,3035,,,,,,,,,
Welcome Home,3036,Stay Mum,Thai basil leaves,,Leaf (Basil),,,3,,
Welcome Home,3037,Stay Mum,Dolin dry vermouth,,Vermouth (Dry),,,3,,
Welcome Home,3038,Stay Mum,Bénédictine,,Liqueur (Bénédictine),,,3,,
Welcome Home,3039,Stay Mum,Cyril Zangs 00 apple cider eau-de-vie,,Eau-de-vie (Apple),,,,,
Welcome Home,3040,Stay Mum,absinthe,,Absinthe,,,3,,
Welcome Home,3041,Stay Mum,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3042,,,,,,,,,
Welcome Home,3043,Strange Religion,Monkey 47 Schwartzwald dry gin,,Gin (Contemporary),,,3,,
Welcome Home,3044,Strange Religion,Tozai Blossom of Peace plum wine,,Wine (Plum),,,,,
Welcome Home,3045,Strange Religion,Giffard Lichi-Li lychee liqueur,,Liqueur (Lychee),,,,,
Welcome Home,3046,Strange Religion,Rhine Hall mango brandy,,Eau-de-vie (Mango),,,,,
Welcome Home,3047,Strange Religion,absinthe,,Absinthe,,,3,,
Welcome Home,3048,Strange Religion,Cane Sugar Syrup ,,Syrup (Cane),,,3,,
Welcome Home,3049,Strange Religion,1 umeboshi plum,,Fruit (Umeboshi plum),,,,,
Welcome Home,3050,,,,,,,,,
Welcome Home,3051,Strangers on a Train,St. George dry rye reposado gin,,Gin (Contemporary) (Aged),,,,,
Welcome Home,3052,Strangers on a Train,Domaine du Manoir de Montreuil Reserve,,Brandy (Apple),,,3,,
Welcome Home,3053,Strangers on a Train,Noilly Prat Ambré vermouth,,Vermouth (Ambré),,,,,
Welcome Home,3054,Strangers on a Train,Clear Creek cranberry liqueur,,Liqueur (Cranberry),,,,,
Welcome Home,3055,Strangers on a Train,Luxardo maraschino liqueur,,Liqueur (Maraschino Cherry),,,3,,
Welcome Home,3056,Strangers on a Train,House Orange Bitters ,,Bitters (Orange),,,3,,
Welcome Home,3057,Strangers on a Train,1 orange twist,,Citrus (Orange),,,3,,
Welcome Home,3058,,,,,,,,,
Welcome Home,3059,Subliminal Messages,Del Maguey Santo Domingo Albarradas mezcal,,Agave (Mezcal),,,3,,
Welcome Home,3060,Subliminal Messages,Jalapeño-Infused Siembra Valles Blanco Tequila ,,Agave (Tequila) (Blanco) (Infusion : Jalapeño),Infusion,,,,
Welcome Home,3061,Subliminal Messages,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,
Welcome Home,3062,Subliminal Messages,Giffard crème de pamplemousse rose,,Liqueur (Grapefruit),,,,,
Welcome Home,3063,Subliminal Messages,Aperol,,Amaro (Aperitivo) (Aperol),,,,,
Welcome Home,3064,Subliminal Messages,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3065,,,,,,,,,
Welcome Home,3066,Sugar Magnolia,Tyrconnell single malt Irish whiskey,,Whiskey (Irish),,,2,,
Welcome Home,3067,Sugar Magnolia,Redbreast 12-year Irish whiskey,,Whiskey (Irish),,,2,,
Welcome Home,3068,Sugar Magnolia,Lustau Papirusa,,Sherry (Manzanilla),,,,2,
Welcome Home,3069,Sugar Magnolia,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,
Welcome Home,3070,Sugar Magnolia,Combier rose liqueur,,Liqueur (Rose),,,,,
Welcome Home,3071,Sugar Magnolia,Campari,,Amaro (Aperitivo) (Campari),,,3,,
Welcome Home,3072,Sugar Magnolia,Cane Sugar Syrup ,,Syrup (Cane),,,3,,
Welcome Home,3073,Sugar Magnolia,Peychaud’s bitters,,Bitters (Peychaud's),,,3,,
Welcome Home,3074,Sugar Magnolia,absinthe,,Absinthe,,,3,,
Welcome Home,3075,Sugar Magnolia,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3076,,,,,,,,,
Welcome Home,3077,Telegraph,Beefeater London dry gin,,Gin (London dry),,,3,,
Welcome Home,3078,Telegraph,Clear Creek pear brandy,,Eau-de-vie (Pear),,,,,
Welcome Home,3079,Telegraph,Mathilde Poire pear liqueur,,Liqueur (Pear),,,,3,
Welcome Home,3080,Telegraph,Cocchi Americano,,Apéritif (Cocchi Americano),,,3,,
Welcome Home,3081,Telegraph,Terra Spice eucalyptus extract,,Extract (Eucalyptus),,,,,
Welcome Home,3082,Telegraph,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3083,,,,,,,,,
Welcome Home,3084,Terms of Treaty,Buffalo Trace bourbon,,Whiskey (Bourbon),,,2,,3
Welcome Home,3085,Terms of Treaty,Pierre Ferrand 1840 cognac,,Brandy (Grape),,,3,,3
Welcome Home,3086,Terms of Treaty,Zurbaran cream sherry,,Sherry (Cream),,,,2,3
Welcome Home,3087,Terms of Treaty,Giffard banane du Brésil,,Liqueur (Banana),,,3,,3
Welcome Home,3088,Terms of Treaty,Demerara Syrup ,,Syrup (Demerara),,,3,,3
Welcome Home,3089,Terms of Treaty,Bitter Truth Jerry Thomas’Own Decanter bitters,,Bitters (Aromatic),,,3,,3
Welcome Home,3090,,,,,,,,,
Welcome Home,3091,Thin White Duke,Barbancourt white rum,,Rum (Haiti) (Unaged),,,3,,3
Welcome Home,3092,Thin White Duke,blanche Armagnac Domaine d‘Esperance,,Brandy (Grape) (Unaged),,,,3,3
Welcome Home,3093,Thin White Duke,Clear Creek Blue Plum brandy,,Eau-de-vie (Plum),,,,2,3
Welcome Home,3094,Thin White Duke,La Quintinye blanc vermouth,,Vermouth (Blanc),,,2,1,3
Welcome Home,3095,Thin White Duke,Dolin dry vermouth,,Vermouth (Dry),,,3,,3
Welcome Home,3096,Thin White Duke,Fusion verjus blanc,,Verjus (Blanc),,,,,3
Welcome Home,3097,Thin White Duke,Cane Sugar Syrup ,,Syrup (Cane),,,3,,3
Welcome Home,3098,Thin White Duke,1 lemon twist,,Citrus (Lemon),,,3,,3
Welcome Home,3099,,,,,,,,,
Welcome Home,3100,Thunder Road,Ransom sweet vermouth,,Vermouth (Sweet),,,3,,
Welcome Home,3101,Thunder Road,Lustau oloroso sherry,,Sherry (Oloroso),,,3,,
Welcome Home,3102,Thunder Road,Clear Creek 8-year apple brandy,,Brandy (Apple),,,3,,
Welcome Home,3103,Thunder Road,Sarsaparilla Demerara Syrup ,,Syrup (Sarsaparilla),,,,,
Welcome Home,3104,Thunder Road,Angostura bitters,,Bitters (Aromatic),,,3,,
Welcome Home,3105,Thunder Road,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3106,,,,,,,,,
Welcome Home,3107,Tiger Tanaka,Siembra Valles Blanco tequila,,Agave (Tequila) (Blanco),,,3,,2
Welcome Home,3108,Tiger Tanaka,Monkey 47 Schwartzwald dry gin,,Gin (Contemporary),,,3,,2
Welcome Home,3109,Tiger Tanaka,Noilly Prat dry vermouth,,Vermouth (Dry),,,3,,2
Welcome Home,3110,Tiger Tanaka,green Chartreuse,,Chartreuse (Green),,,3,,2
Welcome Home,3111,Tiger Tanaka,shiso leaf,,Leaf (Shiso),,,,,2
Welcome Home,3112,Tiger Tanaka,1 shiso leaf,,Leaf (Shiso),,,,,2
Welcome Home,3113,,,,,,,,,
Welcome Home,3114,Touch of Evil,Cynar,,Amaro (Carciofo) (Cynar),,,3,,1
Welcome Home,3115,Touch of Evil,El Dorado 8 Year,,Rum (Demerara),,,3,,1
Welcome Home,3116,Touch of Evil,Appleton Estate Signature Blend Jamaica rum,,Rum (Jamaican),,,3,,1
Welcome Home,3117,Touch of Evil,Luxardo maraschino liqueur,,Liqueur (Maraschino Cherry),,,3,,1
Welcome Home,3118,Touch of Evil,Fernet-Branca,,Amaro (Fernet),,,3,,1
Welcome Home,3119,Touch of Evil,Salt Solution ,,Salt (Solution),,,3,,1
Welcome Home,3120,Touch of Evil,1 orange twist,,Citrus (Orange),,,3,,1
Welcome Home,3121,,,,,,,,,
Welcome Home,3122,True Romance,Del Maguey Vida mezcal,,Agave (Mezcal),,,3,,2
Welcome Home,3123,True Romance,Olmeca Altos reposado tequila,,Agave (Tequila) (Reposado),,,,,2
Welcome Home,3124,True Romance,Cynar,,Amaro (Carciofo) (Cynar),,,3,,2
Welcome Home,3125,True Romance,Punt e Mes,,Vermouth (Sweet),,,3,,2
Welcome Home,3126,True Romance,Ancho Reyes ancho chile liqueur,,Liqueur (Ancho Chile),,,,3,2
Welcome Home,3127,True Romance,Bitter Truth celery bitters,,Bitters (Celery),,,,,2
Welcome Home,3128,True Romance,1 orange half wheel,,Citrus (Orange),,,3,,2
Welcome Home,3129,,,,,,,,,
Welcome Home,3130,Trust Fall,Beefeater gin,,Gin (London dry),,,3,,
Welcome Home,3131,Trust Fall,Singani 63 eau-de-vie,,Eau-de-vie (Grape),,,,,
Welcome Home,3132,Trust Fall,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,
Welcome Home,3133,Trust Fall,Giffard Lichi-Li lychee liqueur,,Liqueur (Lychee),,,,,
Welcome Home,3134,Trust Fall,Raspberry Syrup ,,Syrup (Raspberry),,,2,,
Welcome Home,3135,Trust Fall,Peychaud’s bitters,,Bitters (Peychaud's),,,3,,
Welcome Home,3136,Trust Fall,absinthe,,Absinthe,,,3,,
Welcome Home,3137,Trust Fall,1 grapefruit twist,,Citrus (Grapefruit),,,3,,
Welcome Home,3138,,,,,,,,,
Welcome Home,3139,Tsukemono,Musashino Junmai daiginjo sake,,Sake (Junmai),,,,,
Welcome Home,3140,Tsukemono,Dolin blanc vermouth,,Vermouth (Blanc),,,2,,
Welcome Home,3141,Tsukemono,Lustau Papirusa,,Sherry (Manzanilla),,,,,
Welcome Home,3142,Tsukemono,Cane Sugar Syrup ,,Syrup (Cane),,,3,,
Welcome Home,3143,Tsukemono,Miracle Mile yuzu bitters,,Bitters (Yuzu),,,,,
Welcome Home,3144,Tsukemono,Tsukemono Brine ,,Brine (Japanese pickle),,,,,
Welcome Home,3145,Tsukemono,1 pickled cucumber slice,,Pickle (Cucumber),,,,,
Welcome Home,3146,,,,,,,,,
Welcome Home,3147,Vigilante,Wild Turkey rye,,Whiskey (Rye),,,3,,
Welcome Home,3148,Vigilante,Noilly Prat Ambré vermouth,,Vermouth (Ambré),,,,,
Welcome Home,3149,Vigilante,Cyril Zangs 00 apple cider eau-de-vie,,Eau-de-vie (Apple),,,,,
Welcome Home,3150,Vigilante,Clear Creek Douglas Fir eau-de-vie,,Eau-de-vie (Douglas Fir),,,,,
Welcome Home,3151,Vigilante,Demerara Syrup ,,Syrup (Demerara),,,3,,
Welcome Home,3152,Vigilante,Angostura bitters,,Bitters (Aromatic),,,3,,
Welcome Home,3153,Vigilante,1 apple slice,,Fruit (Apple),,,2,,
Welcome Home,3154,,,,,,,,,
Welcome Home,3155,Viperine,Cobrafire eau-de-vie de raisin,,Eau-de-vie (Grape),,,,,
Welcome Home,3156,Viperine,yellow Chartreuse,,Chartreuse (Yellow),,,,1,
Welcome Home,3157,Viperine,Pasquet Marie-Framboise,,Liqueur (Raspberry),,,,3,
Welcome Home,3158,Viperine,Massenez framboise eau-de-vie,,Eau-de-vie (Raspberry),,,,,
Welcome Home,3159,Viperine,1 raspberry,,Fruit (Raspberry),,,,,
Welcome Home,3160,,,,,,,,,
Welcome Home,3161,Voyager,Linie aquavit,,Aquavit (Aged),,,,,
Welcome Home,3162,Voyager,Morenita cream sherry,,Sherry (Cream),,,,4,
Welcome Home,3163,Voyager,Forthave Spirits Marseille amaro,,Amaro (Dense) (Marseille),,,,4,
Welcome Home,3164,Voyager,Giffard banane du Brésil,,Liqueur (Banana),,,3,,
Welcome Home,3165,Voyager,1 orange twist,,Citrus (Orange),,,3,,
Welcome Home,3166,,,,,,,,,
Welcome Home,3167,Waiting Game,Louis Roque La Vielle prune eau-de-vie,,Eau-de-vie (Plum) (Aged),,,,4,
Welcome Home,3168,Waiting Game,Amrut cask-strength single malt Indian whisky,,Whisky (Malt) (Indian),,,,4,
Welcome Home,3169,Waiting Game,Cocchi vermouth di Torino,,Vermouth (Sweet),,,3,,
Welcome Home,3170,Waiting Game,Henriques & Henriques 5-year vino generoso doce madeira,,Wine (Madeira),,,,3,
Welcome Home,3171,Waiting Game,Amaro Nardini,,Amaro (Medium) (Nardini),,,,2,
Welcome Home,3172,Waiting Game,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3173,,,,,,,,,
Welcome Home,3174,Warrior Poet,Wild Turkey 101 rye,,Whiskey (Rye),,,3,,3
Welcome Home,3175,Warrior Poet,Linie aquavit,,Aquavit (Aged),,,,2,3
Welcome Home,3176,Warrior Poet,Carpano Antica Formula vermouth,,Vermouth (Sweet),,,3,,3
Welcome Home,3177,Warrior Poet,Kalani Ron de Coco coconut liqueur,,Liqueur (Coconut),,,,2,3
Welcome Home,3178,Warrior Poet,Bitter Truth celery bitters,,Bitters (Celery),,,,1,3
Welcome Home,3179,Warrior Poet,1 lemon twist,,Citrus (Lemon),,,3,,3
Welcome Home,3180,,,,,,,,,
Welcome Home,3181,Wild Sheep Chase,Campo Encanto Acholado pisco,,Brandy (Pisco),,,,2,
Welcome Home,3182,Wild Sheep Chase,Dolin dry vermouth,,Vermouth (Dry),,,3,,
Welcome Home,3183,Wild Sheep Chase,Aperol,,Amaro (Aperitivo) (Aperol),,,,1,
Welcome Home,3184,Wild Sheep Chase,green Chartreuse,,Chartreuse (Green),,,3,,
Welcome Home,3185,Wild Sheep Chase,Merlet crème de fraise des bois strawberry liqueur,,Liqueur (Strawberry),,,,4,
Welcome Home,3186,Wild Sheep Chase,absinthe,,Absinthe,,,3,,
Welcome Home,3187,Wild Sheep Chase,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3188,,,,,,,,,
Welcome Home,3189,Winslet,Greenhook Ginsmiths Old Tom gin,,Gin (Old Tom),,,,2,
Welcome Home,3190,Winslet,Busnel VSOP calvados,,Brandy (Apple),,,3,,
Welcome Home,3191,Winslet,Orleans Borbon manzanilla sherry,,Sherry (Manzanilla),,,,2,
Welcome Home,3192,Winslet,Dolin blanc vermouth,,Vermouth (Blanc),,,2,1,
Welcome Home,3193,Winslet,Élixir combier,,Liqueur (Élixir combier),,,,,
Welcome Home,3194,Winslet,Cane Sugar Syrup ,,Syrup (Cane),,,3,,
Welcome Home,3195,Winslet,absinthe,,Absinthe,,,3,,
Welcome Home,3196,Winslet,1 lemon twist,,Citrus (Lemon),,,3,,
Welcome Home,3197,,,,,,,,,
Welcome Home,3198,Wizard and Glass,Wild Turkey 101 rye,,Whiskey (Rye),,,3,,
Welcome Home,3199,Wizard and Glass,Linie aquavit,,Aquavit (Aged),,,,2,
Welcome Home,3200,Wizard and Glass,Carpano Antica Formula vermouth,,Vermouth (Sweet),,,3,,
Welcome Home,3201,Wizard and Glass,Giffard rhubarb liqueur,,Liqueur (Rhubarb),,,,4,
Welcome Home,3202,Wizard and Glass,Combier crème de rose,,Liqueur (Rose),,,,4,
Welcome Home,3203,Wizard and Glass,absinthe,,Absinthe,,,3,,
Welcome Home,3204,Wizard and Glass,Peychaud’s bitters,,Bitters (Peychaud's),,,3,,
Welcome Home,3205,Wizard and Glass,1 grapefruit twist,,Citrus (Grapefruit),,,3,,
Welcome Home,3206,,,,,,,,,
Welcome Home,3207,Yellowjacket,Nuestra Soledad San Luis del Rio mezcal,,Agave (Mezcal),,,3,,
